piRNA,log2FoldChange,padj
piR-dre-41395,-0.949224868,0.94812636
piR-dre-41313,-0.67632128,0.94812636
piR-dre-472098,-1.272816605,0.94812636
piR-dre-46475,1.210211142,0.94812636
piR-dre-464822,-0.636739197,0.94812636
piR-dre-48282,-1.160855295,0.94812636
piR-dre-48163,0.530849453,0.94812636
piR-dre-47394,1.145203181,0.94812636
piR-dre-47435,-0.916374777,0.94812636
piR-dre-45284,2.143099847,0.94812636
piR-dre-46318,0.964654124,0.94812636
piR-dre-34425,-0.669007669,0.94812636
piR-dre-34359,0.996207273,0.94812636
piR-dre-35369,0.822524557,0.94812636
piR-dre-28788,1.399656676,0.94812636
piR-dre-29259,-0.679132817,0.94812636
piR-dre-3237,-0.935581177,0.94812636
piR-dre-3311,0.91851723,0.94812636
piR-dre-312885,1.313426572,0.94812636
piR-dre-31172,-0.908861675,0.94812636
piR-dre-38707,-0.836642874,0.94812636
piR-dre-39013,1.010692723,0.94812636
piR-dre-38878,0.595582228,0.94812636
piR-dre-38460,0.527900285,0.94812636
piR-dre-40058,-0.984007059,0.94812636
piR-dre-395251,-0.600379657,0.94812636
piR-dre-36157,-0.459245158,0.94812636
piR-dre-36034,0.349605835,0.94812636
piR-dre-37284,-0.52207295,0.94812636
piR-dre-384533,1.419218455,0.94812636
piR-dre-50355,-1.229734575,0.94812636
piR-dre-66470,1.097300209,0.94812636
piR-dre-61400,1.727903155,0.94812636
piR-dre-1945,2.1887298,0.94812636
piR-dre-15804,1.391903174,0.94812636
piR-dre-56938,-0.888394017,0.948773049
piR-dre-64797,1.437852764,0.948773049
piR-dre-653699,-1.076087967,0.948773049
piR-dre-114843,-1.593837907,0.948830101
piR-dre-70802,2.249967943,0.949277325
piR-dre-64360,-0.641656739,0.949363147
piR-dre-52382,0.939418221,0.949363147
piR-dre-77273,1.037427371,0.949363147
piR-dre-26751,-0.551077338,0.949363147
piR-dre-44314,0.71217211,0.949363147
piR-dre-302146,1.810783214,0.949363147
piR-dre-51709,2.162595214,0.949363147
piR-dre-599938,1.118268157,0.949925691
piR-dre-77839,2.118829483,0.949925691
piR-dre-66616,0.874572863,0.949925691
piR-dre-23229,0.479344268,0.949925691
piR-dre-42458,0.799154493,0.949925691
piR-dre-6311,0.507570073,0.949998497
piR-dre-85206,3.540105648,0.949998497
piR-dre-802685,-0.859142188,0.949998497
piR-dre-9915,-0.792464571,0.949998497
piR-dre-66786,0.780968829,0.949998497
piR-dre-132870,-1.544351398,0.949998497
piR-dre-1022,-0.485276896,0.949998497
piR-dre-4275,-3.4433875,0.949998497
piR-dre-39826,0.970678447,0.949998497
piR-dre-1315385,1.300784826,0.949998497
piR-dre-51339,0.927093084,0.95003372
piR-dre-5896,0.87890562,0.951530887
piR-dre-60596,-0.902274306,0.951530887
piR-dre-61035,-0.820937671,0.951530887
piR-dre-59998,1.212475203,0.951530887
piR-dre-60085,0.615202246,0.951530887
piR-dre-59888,-0.783992996,0.951530887
piR-dre-57125,-0.458124659,0.951530887
piR-dre-56617,1.255117247,0.951530887
piR-dre-569375,-0.697878446,0.951530887
piR-dre-56853,1.20228123,0.951530887
piR-dre-58613,-0.760310051,0.951530887
piR-dre-64342,1.149037838,0.951530887
piR-dre-65812,1.279404983,0.951530887
piR-dre-66193,0.383801809,0.951530887
piR-dre-63398,0.731801543,0.951530887
piR-dre-62444,-0.670014595,0.951530887
piR-dre-62899,0.77323386,0.951530887
piR-dre-51550,-1.355506155,0.951530887
piR-dre-52187,-0.812084771,0.951530887
piR-dre-516715,-0.571429485,0.951530887
piR-dre-52012,1.314644953,0.951530887
piR-dre-51941,-0.835655837,0.951530887
piR-dre-519317,-0.525532269,0.951530887
piR-dre-49451,1.373030858,0.951530887
piR-dre-48835,-0.637897373,0.951530887
piR-dre-50072,-0.601298694,0.951530887
piR-dre-50492,-0.581403222,0.951530887
piR-dre-49645,-0.407601119,0.951530887
piR-dre-496002,0.743718158,0.951530887
piR-dre-553026,-0.502234446,0.951530887
piR-dre-5516,0.758656968,0.951530887
piR-dre-55467,0.980465612,0.951530887
piR-dre-55940,-0.543558177,0.951530887
piR-dre-532487,-0.95411657,0.951530887
piR-dre-52874,0.75057947,0.951530887
piR-dre-543555,0.76992848,0.951530887
piR-dre-539522,0.770903863,0.951530887
piR-dre-83472,0.943139644,0.951530887
piR-dre-80270,0.918371276,0.951530887
piR-dre-802361,-1.062184154,0.951530887
piR-dre-80720,1.19959544,0.951530887
piR-dre-80019,1.028780772,0.951530887
piR-dre-800702,0.811313105,0.951530887
piR-dre-9383,1.027841248,0.951530887
piR-dre-9095,-0.98208367,0.951530887
piR-dre-946,0.758656968,0.951530887
piR-dre-891912,1.013305874,0.951530887
piR-dre-889853,0.761555275,0.951530887
piR-dre-963895,1.666289658,0.951530887
piR-dre-9816,-1.194431484,0.951530887
piR-dre-9727,-0.669765996,0.951530887
piR-dre-862269,-0.595128002,0.951530887
piR-dre-69844,1.416528983,0.951530887
piR-dre-69070,0.530330646,0.951530887
piR-dre-69517,1.528415018,0.951530887
piR-dre-71201,-0.758700442,0.951530887
piR-dre-713238,-1.039591207,0.951530887
piR-dre-70865,-0.53764597,0.951530887
piR-dre-70703,-1.004055092,0.951530887
piR-dre-668499,-1.373078602,0.951530887
piR-dre-672,0.723253859,0.951530887
piR-dre-67302,-0.609263147,0.951530887
piR-dre-66277,0.662941158,0.951530887
piR-dre-66751,0.823944581,0.951530887
piR-dre-67943,-0.489921332,0.951530887
piR-dre-68490,-0.588248638,0.951530887
piR-dre-67795,-0.841672358,0.951530887
piR-dre-677454,0.915157387,0.951530887
piR-dre-75331,0.628269692,0.951530887
piR-dre-77631,1.54825229,0.951530887
piR-dre-7646,1.355458035,0.951530887
piR-dre-72413,-1.010059108,0.951530887
piR-dre-722558,1.501806442,0.951530887
piR-dre-71733,-1.198143847,0.951530887
piR-dre-7218,0.895213849,0.951530887
piR-dre-73483,1.317483087,0.951530887
piR-dre-73583,1.19959544,0.951530887
piR-dre-740428,-1.043561514,0.951530887
piR-dre-73212,0.546189972,0.951530887
piR-dre-17683,-1.222641679,0.951530887
piR-dre-19077,-0.619819402,0.951530887
piR-dre-18839,0.567080076,0.951530887
piR-dre-19297,-1.228026826,0.951530887
piR-dre-19247,1.329229711,0.951530887
piR-dre-18482,0.440380775,0.951530887
piR-dre-18329,-0.896532144,0.951530887
piR-dre-13886,-0.591216639,0.951530887
piR-dre-13997,0.523099853,0.951530887
piR-dre-15335,-0.803058125,0.951530887
piR-dre-14286,1.272673807,0.951530887
piR-dre-14766,0.708811275,0.951530887
piR-dre-2563,-0.816349094,0.951530887
piR-dre-25673,0.973975112,0.951530887
piR-dre-23923,1.098523676,0.951530887
piR-dre-2362,-1.469130085,0.951530887
piR-dre-2434,-0.675771874,0.951530887
piR-dre-2433,-0.675771874,0.951530887
piR-dre-27376,0.606856562,0.951530887
piR-dre-2843,0.773420729,0.951530887
piR-dre-20194,0.981243694,0.951530887
piR-dre-22666,-1.508075374,0.951530887
piR-dre-22414,-0.736162336,0.951530887
piR-dre-2289,0.562566043,0.951530887
piR-dre-21410,-1.5793189,0.951530887
piR-dre-10112,-0.675771874,0.951530887
piR-dre-1083815,-1.587119455,0.951530887
piR-dre-12689,0.896312578,0.951530887
piR-dre-12378,-0.571851975,0.951530887
piR-dre-1318887,-0.406573372,0.951530887
piR-dre-1320219,-0.763429465,0.951530887
piR-dre-1315229,-0.667476468,0.951530887
piR-dre-129191,-0.990905379,0.951530887
piR-dre-13027,0.809565018,0.951530887
piR-dre-11659,1.055453715,0.951530887
piR-dre-11694,0.625902913,0.951530887
piR-dre-1205587,-1.606566475,0.951530887
piR-dre-43031,0.771726865,0.951530887
piR-dre-434921,-0.868157207,0.951530887
piR-dre-42350,-0.471907894,0.951530887
piR-dre-44193,-0.648709191,0.951530887
piR-dre-412161,-0.856082137,0.951530887
piR-dre-40258,-0.623312798,0.951530887
piR-dre-40358,-0.846233928,0.951530887
piR-dre-42231,1.22406316,0.951530887
piR-dre-41393,1.154257877,0.951530887
piR-dre-41669,1.528228537,0.951530887
piR-dre-4160,-0.997126439,0.951530887
piR-dre-470730,-0.551624324,0.951530887
piR-dre-47079,-0.76001555,0.951530887
piR-dre-46635,0.582321052,0.951530887
piR-dre-48343,1.175011721,0.951530887
piR-dre-447467,-0.95411657,0.951530887
piR-dre-46394,-0.689225898,0.951530887
piR-dre-464069,0.79460028,0.951530887
piR-dre-45844,-0.79701121,0.951530887
piR-dre-45871,0.529343238,0.951530887
piR-dre-34460,0.758656968,0.951530887
piR-dre-34189,-0.857058084,0.951530887
piR-dre-35516,-0.632224322,0.951530887
piR-dre-35550,-1.090210199,0.951530887
piR-dre-35371,0.867754633,0.951530887
piR-dre-35061,0.521286372,0.951530887
piR-dre-28924,-1.194907723,0.951530887
piR-dre-2876,0.590309311,0.951530887
piR-dre-33455,0.693361995,0.951530887
piR-dre-31316,0.674135848,0.951530887
piR-dre-31011,0.977348131,0.951530887
piR-dre-3871,-1.224701831,0.951530887
piR-dre-39021,0.71466714,0.951530887
piR-dre-38407,0.58973861,0.951530887
piR-dre-39711,0.787202216,0.951530887
piR-dre-39676,0.461200531,0.951530887
piR-dre-40055,1.290152921,0.951530887
piR-dre-40081,0.353416164,0.951530887
piR-dre-39424,0.786566885,0.951530887
piR-dre-366680,1.376820264,0.951530887
piR-dre-37407,0.706005913,0.951530887
piR-dre-37988,0.812069449,0.951530887
piR-dre-1172526,1.890018393,0.951530887
piR-dre-111327,-1.399974688,0.951530887
piR-dre-74972,1.89282764,0.951530887
piR-dre-56241,1.01472527,0.951530887
piR-dre-46618,-1.512155479,0.951530887
piR-dre-72257,2.108721415,0.951530887
piR-dre-5904,1.172030809,0.952213569
piR-dre-59007,-0.781139714,0.952213569
piR-dre-60265,0.609409653,0.952213569
piR-dre-57020,0.391634302,0.952213569
piR-dre-657392,-0.69693005,0.952213569
piR-dre-55919,-0.975920697,0.952213569
piR-dre-55797,-0.849173274,0.952213569
piR-dre-7889,-1.792798682,0.952213569
piR-dre-898553,-1.45358659,0.952213569
piR-dre-87150,-0.44045195,0.952213569
piR-dre-73822,0.69259123,0.952213569
piR-dre-17576,0.763124923,0.952213569
piR-dre-17055,0.513310261,0.952213569
piR-dre-1325500,-0.915982324,0.952213569
piR-dre-24049,-1.707553153,0.952213569
piR-dre-21518,-0.575092361,0.952213569
piR-dre-21808,0.699707889,0.952213569
piR-dre-1320631,-0.991848372,0.952213569
piR-dre-43948,-0.842780673,0.952213569
piR-dre-42312,-0.972139901,0.952213569
piR-dre-451756,-0.628949565,0.952213569
piR-dre-45554,-1.284975239,0.952213569
piR-dre-34327,-0.672343548,0.952213569
piR-dre-32358,-0.574462109,0.952213569
piR-dre-38144,-0.837986907,0.952213569
piR-dre-28922,1.111289205,0.952578246
piR-dre-67367,0.417224579,0.952885694
piR-dre-11724,-0.811958725,0.952885694
piR-dre-73124,0.704280429,0.953141481
piR-dre-8542,-0.650181587,0.953386388
piR-dre-57771,0.463478749,0.953435258
piR-dre-82719,0.854561374,0.953435258
piR-dre-1273882,-0.897216035,0.953435258
piR-dre-45809,0.551776859,0.953435258
piR-dre-35064,0.544364913,0.953435258
piR-dre-60091,-0.619522466,0.953454289
piR-dre-60031,1.045603111,0.953454289
piR-dre-59897,0.939117369,0.953454289
piR-dre-57119,-0.547048098,0.953454289
piR-dre-572146,1.111182905,0.953454289
piR-dre-56757,-0.446240539,0.953454289
piR-dre-56571,0.455040489,0.953454289
piR-dre-56882,1.03427242,0.953454289
piR-dre-58113,-0.745573927,0.953454289
piR-dre-58525,-1.028418738,0.953454289
piR-dre-64560,0.990148488,0.953454289
piR-dre-63955,0.685376091,0.953454289
piR-dre-64448,-0.808917811,0.953454289
piR-dre-64449,-0.874439205,0.953454289
piR-dre-66133,-0.838406755,0.953454289
piR-dre-65280,0.864265883,0.953454289
piR-dre-62245,1.471994569,0.953454289
piR-dre-62531,0.52840241,0.953454289
piR-dre-62439,-2.145824332,0.953454289
piR-dre-49227,0.732999071,0.953454289
piR-dre-48711,-0.487470639,0.953454289
piR-dre-50481,0.825146095,0.953454289
piR-dre-49951,0.77337315,0.953454289
piR-dre-55281,-0.715550026,0.953454289
piR-dre-552539,0.814374194,0.953454289
piR-dre-552118,-0.908878975,0.953454289
piR-dre-55375,-0.905134047,0.953454289
piR-dre-54698,1.023906505,0.953454289
piR-dre-54974,-0.796628874,0.953454289
piR-dre-559457,1.208859607,0.953454289
piR-dre-564523,0.851947323,0.953454289
piR-dre-53333,-1.071584057,0.953454289
piR-dre-535150,-0.781389641,0.953454289
piR-dre-53624,0.814757348,0.953454289
piR-dre-52721,0.640974923,0.953454289
piR-dre-52691,0.867039355,0.953454289
piR-dre-525368,-0.76222048,0.953454289
piR-dre-543837,-1.261151763,0.953454289
piR-dre-53689,1.00807796,0.953454289
piR-dre-8215,-1.857988375,0.953454289
piR-dre-81119,0.363399692,0.953454289
piR-dre-83808,0.750604092,0.953454289
piR-dre-799,-0.911023813,0.953454289
piR-dre-9182,-1.022784053,0.953454289
piR-dre-9484,0.405304824,0.953454289
piR-dre-8983,0.822675566,0.953454289
piR-dre-98569,0.64863425,0.953454289
piR-dre-9571,1.02289362,0.953454289
piR-dre-9818,0.482144906,0.953454289
piR-dre-85713,0.801688414,0.953454289
piR-dre-879222,1.864815747,0.953454289
piR-dre-872561,-1.073894181,0.953454289
piR-dre-69131,-0.826749828,0.953454289
piR-dre-71162,-0.554146299,0.953454289
piR-dre-71303,-2.631326706,0.953454289
piR-dre-70593,-1.031855604,0.953454289
piR-dre-66882,-0.848171919,0.953454289
piR-dre-667461,-0.781933639,0.953454289
piR-dre-68519,1.175947019,0.953454289
piR-dre-75227,-1.013775161,0.953454289
piR-dre-747645,-0.881385831,0.953454289
piR-dre-76612,1.337298407,0.953454289
piR-dre-72360,-1.568370381,0.953454289
piR-dre-723403,-1.027304702,0.953454289
piR-dre-71566,-1.537635938,0.953454289
piR-dre-72141,-1.203043395,0.953454289
piR-dre-72031,-0.837286841,0.953454289
piR-dre-7397,0.772365372,0.953454289
piR-dre-733131,0.708630659,0.953454289
piR-dre-17593,-0.814138053,0.953454289
piR-dre-19178,-0.625065777,0.953454289
piR-dre-19204,-0.321098473,0.953454289
piR-dre-17957,0.684534341,0.953454289
piR-dre-1827,-0.84672584,0.953454289
piR-dre-13748,1.163103711,0.953454289
piR-dre-133236,0.450302207,0.953454289
piR-dre-133048,0.738052452,0.953454289
piR-dre-15839,0.873542804,0.953454289
piR-dre-1438,0.522942389,0.953454289
piR-dre-24598,0.913680213,0.953454289
piR-dre-25983,1.421449166,0.953454289
piR-dre-20399,-0.494909001,0.953454289
piR-dre-20869,0.784263759,0.953454289
piR-dre-199338,1.005423131,0.953454289
piR-dre-22246,0.829170985,0.953454289
piR-dre-21566,-0.446690444,0.953454289
piR-dre-21214,-0.569214189,0.953454289
piR-dre-1096363,-1.168905124,0.953454289
piR-dre-1287097,1.264509747,0.953454289
piR-dre-1230,0.75782834,0.953454289
piR-dre-11762,-0.446825219,0.953454289
piR-dre-435601,0.509029962,0.953454289
piR-dre-43283,-0.97001052,0.953454289
piR-dre-44330,1.066380299,0.953454289
piR-dre-43984,-1.885352629,0.953454289
piR-dre-4120,-1.129851459,0.953454289
piR-dre-41170,1.520281735,0.953454289
piR-dre-4121,-1.281533562,0.953454289
piR-dre-40250,0.964301006,0.953454289
piR-dre-42052,-0.638628397,0.953454289
piR-dre-46695,0.79032212,0.953454289
piR-dre-45371,1.28595467,0.953454289
piR-dre-463621,0.566625893,0.953454289
piR-dre-45914,1.260145676,0.953454289
piR-dre-34834,-0.459025365,0.953454289
piR-dre-355,0.943560372,0.953454289
piR-dre-3076,-1.481425694,0.953454289
piR-dre-29348,-0.521594834,0.953454289
piR-dre-32541,0.864383451,0.953454289
piR-dre-3330,-0.80624264,0.953454289
piR-dre-3312,0.824034899,0.953454289
piR-dre-31691,1.40749626,0.953454289
piR-dre-3590,0.488946911,0.953454289
piR-dre-38274,-1.975060072,0.953454289
piR-dre-401602,0.686081292,0.953454289
piR-dre-39657,-0.942241413,0.953454289
piR-dre-392243,-1.804108272,0.953454289
piR-dre-366042,1.283432348,0.953454289
piR-dre-36472,-0.95658025,0.953454289
piR-dre-3756,-0.926705084,0.953454289
piR-dre-37684,-1.485162013,0.953454289
piR-dre-37655,1.080757687,0.953454289
piR-dre-37763,0.778524551,0.953454289
piR-dre-463623,-1.516523391,0.953454289
piR-dre-436714,-1.516523391,0.953454289
piR-dre-24360,-1.147255789,0.953454289
piR-dre-25499,2.027728808,0.953454289
piR-dre-56105,2.167639851,0.953454289
piR-dre-38558,-0.527073206,0.953837803
piR-dre-1189993,-0.684851387,0.954378828
piR-dre-71020,2.101106862,0.954465248
piR-dre-439806,-0.737040502,0.954595544
piR-dre-635,-0.678821719,0.955489392
piR-dre-9647,-0.515799469,0.955489392
piR-dre-23083,-0.634535712,0.955489392
piR-dre-44201,0.60485693,0.955489392
piR-dre-446540,-0.830038694,0.955489392
piR-dre-52611,-0.828898991,0.956785696
piR-dre-77689,1.300560872,0.956785696
piR-dre-8949,0.576330345,0.956785696
piR-dre-888630,0.866751454,0.956785696
piR-dre-75012,-0.626870478,0.956785696
piR-dre-1814,1.218827625,0.956785696
piR-dre-1812,1.218827625,0.956785696
piR-dre-4337,-0.527367631,0.956785696
piR-dre-47242,-0.692778185,0.956785696
piR-dre-47205,0.519380196,0.956785696
piR-dre-74208,1.588130223,0.956785696
piR-dre-25973,-0.636740841,0.957823976
piR-dre-23525,0.789160529,0.958211505
piR-dre-40111,-1.029720856,0.958211505
piR-dre-49945,0.956026652,0.9584004
piR-dre-668,0.649437414,0.958750956
piR-dre-52317,-0.702599637,0.959468289
piR-dre-57816,0.646284671,0.959562346
piR-dre-34365,0.512262297,0.959663972
piR-dre-57128,1.546007282,0.96029107
piR-dre-57313,0.723487646,0.96029107
piR-dre-5835,-0.67556086,0.96029107
piR-dre-65955,0.660752217,0.96029107
piR-dre-516292,0.60247664,0.96029107
piR-dre-48905,-0.783698679,0.96029107
piR-dre-56216,-0.487847761,0.96029107
piR-dre-56291,1.174831513,0.96029107
piR-dre-52736,-1.86204375,0.96029107
piR-dre-82087,-0.730836369,0.96029107
piR-dre-868758,-1.051651852,0.96029107
piR-dre-7031,-3.097177605,0.96029107
piR-dre-72520,0.947125975,0.96029107
piR-dre-16824,-0.798388518,0.96029107
piR-dre-13514,-0.524664376,0.96029107
piR-dre-133102,-0.447560041,0.96029107
piR-dre-26033,-0.435565202,0.96029107
piR-dre-22431,-0.764983996,0.96029107
piR-dre-1123514,1.127382834,0.96029107
piR-dre-1182577,1.045172411,0.96029107
piR-dre-40776,0.710238342,0.96029107
piR-dre-40619,-0.667765521,0.96029107
piR-dre-41981,-0.836342791,0.96029107
piR-dre-45710,0.753176297,0.96029107
piR-dre-34507,-0.560743159,0.96029107
piR-dre-31412,-1.018701033,0.96029107
piR-dre-36784,-1.109890926,0.96029107
piR-dre-42880,1.083278017,0.96029107
piR-dre-866367,1.445503454,0.96029107
piR-dre-77661,1.889106858,0.96029107
piR-dre-54410,1.487580897,0.961355022
piR-dre-574632,-0.818831712,0.961603743
piR-dre-51261,-1.012662856,0.961603743
piR-dre-82687,-0.927215468,0.961603743
piR-dre-899602,0.93044051,0.961603743
piR-dre-70183,-1.058839612,0.961603743
piR-dre-68699,0.928528449,0.961603743
piR-dre-71646,-1.902346536,0.961603743
piR-dre-73251,-0.537845173,0.961603743
piR-dre-11191,-0.382348682,0.961603743
piR-dre-41234,0.561250601,0.961603743
piR-dre-47846,-1.812549326,0.961603743
piR-dre-35349,0.626608968,0.961603743
piR-dre-35907,1.146473069,0.961603743
piR-dre-64859,-0.571456621,0.961637017
piR-dre-48523,-1.129663037,0.961637017
piR-dre-54330,0.386845871,0.961637017
piR-dre-58929,-0.86991961,0.962078231
piR-dre-49616,1.930591994,0.962078231
piR-dre-55830,0.658150957,0.962165969
piR-dre-1296617,-0.87223322,0.962165969
piR-dre-35923,-0.752100369,0.962165969
piR-dre-3714,-0.424789311,0.962165969
piR-dre-64729,-0.940322431,0.962222114
piR-dre-491397,0.841892052,0.962222114
piR-dre-25660,0.736401772,0.962222114
piR-dre-46726,1.206175198,0.962222114
piR-dre-46293,0.470170041,0.962222114
piR-dre-34506,-0.55739506,0.962222114
piR-dre-42065,1.085006715,0.962222114
piR-dre-6576,-0.912659733,0.962380875
piR-dre-40621,0.593245207,0.962470944
piR-dre-55355,-0.855570156,0.962548202
piR-dre-2188,-0.5702782,0.962824189
piR-dre-569956,-0.642869922,0.96303649
piR-dre-6134,-0.833061424,0.96303649
piR-dre-691051,-1.058553835,0.96303649
piR-dre-75235,1.189674836,0.96303649
piR-dre-17723,0.666519522,0.96303649
piR-dre-13271,0.449663459,0.96303649
piR-dre-25671,0.649435792,0.96303649
piR-dre-23804,-0.880873313,0.96303649
piR-dre-205696,-0.565494865,0.96303649
piR-dre-22266,-0.949682439,0.96303649
piR-dre-1123105,-0.772201601,0.96303649
piR-dre-1015409,-1.107936079,0.96303649
piR-dre-1083904,0.607860053,0.96303649
piR-dre-42793,-0.933396323,0.96303649
piR-dre-44315,-0.870078134,0.96303649
piR-dre-43810,-1.859618523,0.96303649
piR-dre-46845,1.31261865,0.96303649
piR-dre-35562,1.389013896,0.96303649
